artists,title,points,pos,max_pos,year_released,year_charts,weeks_top10,title_spotify,artist_spotify,id_spotify,match_score,image,tags
Freddy Breck,Bianca,114,14,2,1973,1973,18,Bianca,Freddy Breck,7IO1odRUNwFrYGbWXic984,1.0,https://i.scdn.co/image/ab67616d0000b27367f78f2f5bc3372700357005,"['Schlager', 'Bianca', 'Freddy Breck', 'Deutsche Oldies', 'Deutsche Schlager']"
Suzi Quatro,48 Crash,113,15,2,1973,1973,14,48 Crash,Suzi Quatro,5mgZHaDo0dyTByF8pWu8Sj,1.0000000834465026,https://i.scdn.co/image/ab67616d0000b273c371a114ce7bb6ef8df27731,"['70s', 'classic rock', 'rock', 'glam rock', 'suzi quatro']"
The Rolling Stones,Angie,95,16,2,1973,1973,12,Angie - Live,The Rolling Stones,7Im4IUlD1OBIvrzQLm1XXt,0.9005227565765381,https://i.scdn.co/image/ab67616d0000b2734feab186503c543f60e9e242,"['classic rock', 'rock', '70s', 'the rolling stones', 'Ballad']"
Kincade,Dreams Are Ten A Penny,92,17,2,1972,1973,13,Dreams Are Ten A Penny,John Kincade,0pYnn4OIYqaWvf7f0m2Suh,0.9339961409568788,https://i.scdn.co/image/ab67616d0000b2730185e749dbb9625ae86116e1,"['oldies', '70s', 'pop', 'classic rock', 'rock']"
Cliff Richard,Power To All Our Friends,89,18,4,1973,1973,12,Power to All Our Friends,Cliff Richard,2iROmMd08yQs66eK4bHyNO,1.0,https://i.scdn.co/image/ab67616d0000b273cd9773270fd4331fdc43124a,"['70s', 'Eurovision Song Contest', 'pop', 'Eurovision', 'oldies']"
Mireille Mathieu,La Paloma ade,74,19,3,1973,1973,10,La Paloma ade,Mireille Mathieu,2QGdYhUq7xo4BLOFT059x3,1.0,https://i.scdn.co/image/ab67616d0000b2734cddf188d5b825ad6fce21c6,"['Schlager', 'female vocalists', 'chanson francaise', 'Mireille Mathieu', 'Deutsche Schlager']"
Elton John,Crocodile Rock,73,20,3,1972,1973,10,Crocodile Rock,Elton John,6WCeFNVAXUtNczb7lqLiZU,0.9999999582767488,https://i.scdn.co/image/ab67616d0000b273f67fbf0d465cca2b3e25af96,"['classic rock', '70s', 'pop', 'rock', 'elton john']"
The Osmonds,Crazy Horses,70,21,2,1973,1973,7,Crazy Horses,The Osmonds,6LqbJXriVJyqJCd9jYoPqP,1.0000000834465026,https://i.scdn.co/image/ab67616d0000b273817a3f60487da1f67f3c148c,"['70s', 'rock', 'classic rock', 'oldies', 'pop']"
Sweet,Wig-Wam Bam,68,22,2,1972,1973,5,Wig Wam Bam,Sweet,1rC4qPMZkxNeWzAlsG0dFH,0.9201351881027222,https://i.scdn.co/image/ab67616d0000b2734027ab25f74aa32da7f7a9ea,"['glam rock', '70s', 'rock', 'oldies', 'glam']"
Cindy & Bert,Immer wieder Sonntags,65,23,3,1973,1973,10,Immer wieder Sonntags,Cindy & Bert,7CKrhR55SqmFIjGsrCboKw,1.0000000357627867,https://i.scdn.co/image/ab67616d0000b2735b98d8edf48f853f69b0d4aa,"['Schlager', 'Deutsche Schlager', 'deutsch', 'german', 'Deutsche Oldies']"
Les Humphries Singers,Mexico,65,24,2,1972,1973,9,Mexico,Les Humphries Singers,0lLQ5Bgf2hAg8TU33xoiGX,0.9999999821186064,https://i.scdn.co/image/ab67616d0000b27353f7221dba5efbe426cd2b68,"['70s', 'oldies', 'pop', '1972', 'fun']"
Vicky Leandros,Die Bouzouki klang durch die Sommernacht,62,25,4,1973,1973,12,Die Bouzouki klang durch die Sommernacht,Vicky Leandros,0B3x1Mcp9sF33wyLF6K3RN,1.0,https://i.scdn.co/image/ab67616d0000b27320ed219fde31db45bb76f42f,"['Schlager', 'vicky leandros', 'vicky leandros-die bouzouki', '70s', 'female vocalists']"
Albert Hammond,The Free Electric Band,62,26,4,1973,1973,11,The Free Electric Band,Albert Hammond,2bbIswC2E2MMSSjcHFD17G,1.0000000834465026,https://i.scdn.co/image/ab67616d0000b273d1d5e346a03a2b1614719be8,"['70s', 'oldies', 'classic rock', 'pop', 'rock']"
Slade,"Skweeze Me, Pleeze Me",57,27,3,1973,1973,8,"Skweeze Me, Pleeze Me",Slade,2wOIuttzMts1o7EIaacXzm,1.0000001549720765,https://i.scdn.co/image/ab67616d0000b273890e04793cf24cfc7ebfb3b7,"['glam rock', '70s', 'rock', 'british', 'Slade']"
Katja Ebstein,Der Stern von Mykonos,56,28,4,1973,1973,10,Der Stern von Mykonos,Katja Ebstein,3XbflHtkqldRUUFPSuXrUe,1.0,https://i.scdn.co/image/ab67616d0000b2733f7606c8db88031ec5aa6356,"['Schlager', 'katja ebstein', 'Deutsche Schlager', 'deutsch', 'german']"
Heino,Blau blüht der Enzian,55,29,3,1972,1973,7,Blau blüht der Enzian,Heino,7LHEQq3Xy7brogiqnXsT4L,1.0,https://i.scdn.co/image/ab67616d0000b273e097a92d37010070befd19b8,"['Schlager', 'heino', 'volksmusik', 'german', 'deutsch']"
Oliver Onions,Flying Through The Air,54,30,4,1973,1973,13,Flying Through the Air,Oliver Onions,1PEZiGU255hLkwyn5CwHqj,1.0000000834465026,https://i.scdn.co/image/ab67616d0000b2733383fcde3cb31b8046b03f54,"['Soundtrack', '70s', 'pop', 'oldies', 'italian']"
Jürgen Marcus,Ein Festival der Liebe,53,31,3,1973,1973,10,Ein Festival der Liebe,Jürgen Marcus,4fDg7BCqpalASqTuWzssQX,1.0000000834465026,https://i.scdn.co/image/ab67616d0000b2731fefc8af755dfedf7ad28677,"['Schlager', '70s', 'oldies', 'party', 'Deutsche Schlager']"
Alice Cooper,Elected,45,32,3,1972,1973,7,Elected,Alice Cooper,6avV0X27a8FKFbX8JOdHbc,1.0000000655651091,https://i.scdn.co/image/ab67616d0000b27362d518c1151a93e2cf7c2b22,"['hard rock', 'classic rock', 'rock', 'glam rock', '70s']"
Wizzard,See My Baby Jive,38,33,5,1973,1973,8,See My Baby Jive,Wizzard,4x0VKeVBqj0I36u454nAIe,0.9999999165534972,https://i.scdn.co/image/ab67616d0000b273a47efe9b15a95d38a3429d46,"['glam rock', '70s', 'pop', 'rock', 'oldies']"
Ireen Sheer,Goodbye Mama,38,34,5,1973,1973,7,Goodbye Mama,Ireen Sheer,5NgKsKP7NnlwK651lKn8HL,1.0000001549720765,https://i.scdn.co/image/ab67616d0000b2735252c6fe8dc108aaa3c89f69,"['Schlager', 'Deutsche Schlager', 'ireen Sheer', 'deutsch', 'ralph siegel']"
Slade,Gudbuy T'Jane,37,35,3,1972,1973,7,Gudbuy T'Jane,Slade,68opQKELwNwt8y7jw6MJvd,1.0000000715255737,https://i.scdn.co/image/ab67616d0000b2738bf76cdf0ae23fb10837664c,"['70s', 'glam rock', 'classic rock', 'rock', 'Slade']"
Rex Gildo,Fiesta Mexicana,36,36,5,1972,1973,8,Fiesta Mexicana,Rex Gildo,1rN5NmqLUBwAlacJreDnR9,1.0,https://i.scdn.co/image/ab67616d0000b2737991fdde0d44442e380479c9,"['Schlager', 'party', 'Deutsche Schlager', 'german', 'deutsch']"
Slade,My Friend Stan,29,37,5,1973,1973,6,My Friend Stan,Slade,6J5TtiNRVY1kkkAGggyVyi,1.0000000715255737,https://i.scdn.co/image/ab67616d0000b273c6ca953f2ecaac777fb6bf26,"['glam rock', '70s', 'classic rock', 'rock', 'Slade']"
T.Rex,Solid Gold - Easy Action,28,38,6,1973,1973,6,Solid Gold Easy Action,Mickey Finn's T-Rex,6xJxnM6zoSwR3RC2T1nBot,0.8749889075756072,https://i.scdn.co/image/ab67616d0000b273ed8746e933d496852c5db460,[]
Middle Of The Road,Bottom's Up,23,39,4,1972,1973,4,Bottoms Up,Middle Of The Road,1sRkJcjz4oV3mRxytBHvfS,1.0,https://i.scdn.co/image/ab67616d0000b273ef7911ae6ab0ee0b7f420220,"['70s', 'pop', 'Middle of the road', 'bottoms up', 'PUSSYCAT']"
Ike & Tina Turner,Nutbush City Limits,22,40,4,1973,1973,4,Nutbush City Limits,Ike & Tina Turner,06yREZ9X92R2e9RJpdzZ2O,1.0000001668930054,https://i.scdn.co/image/ab67616d0000b2736f797e607164ef94ab773398,"['soul', '70s', 'rock', 'funk', 'classic rock']"
Gary Glitter,I'm The Leader Of The Gang (I Am!),20,41,6,1973,1973,5,I'm The Leader Of The Gang (I Am),Gary Glitter,1yyvZbzPQzRx8OqEuUsRin,1.0,https://i.scdn.co/image/ab67616d0000b27320a1f5b13c13e633c1b4f37e,"['quinten painter', 'quinten', 'quinten painter loves luke bryan', 'quinten painter has a crush on dustin lynch', 'fuck you quinten']"
Suzi Quatro,Daytona Demon,20,42,5,1973,1973,4,Daytona Demon,Suzi Quatro,1Z2Fjryj6vvKQt3tS4CSsX,1.0,https://i.scdn.co/image/ab67616d0000b273c371a114ce7bb6ef8df27731,"['70s', 'glam rock', 'rock', 'classic rock', 'hard rock']"
T.Rex,The Groover,19,43,5,1973,1973,5,The Groover (Extended Play),"Marc Bolan, T. Rex",3LgXCMmSA3TbVrHlLhKUvl,0.817935624718666,https://i.scdn.co/image/ab67616d0000b27394296ff108466cac670448a5,"['glam rock', 'rock', 'classic rock', '70s', 'glam']"
Middle Of The Road,Yellow Boomerang,18,44,6,1973,1973,6,Yellow Boomerang,Middle Of The Road,2S5TjC25yZl9NrhrIIhZzI,1.0,https://i.scdn.co/image/ab67616d0000b273ef7911ae6ab0ee0b7f420220,"['pop', '70s', '1973', 'Middle of the road', 'yellow boomerang']"
Slade,Cum On Feel The Noize,17,45,8,1973,1973,6,Cum on Feel the Noize,Slade,3dS7g2Cemp3bQEOqW9WbLm,1.0000001549720765,https://i.scdn.co/image/ab67616d0000b273890e04793cf24cfc7ebfb3b7,"['glam rock', '70s', 'classic rock', 'rock', 'Slade']"
The Spotnicks,If You Could Read My Mind,17,46,7,1972,1973,4,If You Could Read My Mind,The Spotnicks,6Vops0Mxp2LQDgIW6Dj6TL,0.9999999821186064,https://i.scdn.co/image/ab67616d0000b27388251c082b673d4af7bbc82b,"['instrumental', 'oldies', '1972', '70s and 75s', 'ed-hits']"
Demis Roussos,Schönes Mädchen aus Arcadia,15,47,6,1973,1973,4,Schönes Mädchen aus Arcadia,Demis Roussos,02NKTxBbcbauX1saQ6Vlcm,1.0000000834465026,https://i.scdn.co/image/ab67616d0000b2735c1727244f0789a4a5648465,"['Schlager', 'Deutsche Oldies', 'romantic', 'Deutsche Schlager', 'funny']"
Thin Lizzy,Whisky In The Jar,15,48,7,1973,1973,4,Whiskey In The Jar,Thin Lizzy,2uLx3Gka9TGCz9Zgu7Uwav,0.9647325038909912,https://i.scdn.co/image/ab67616d0000b2738f2c06109fdc10f73898765f,"['classic rock', 'rock', '70s', 'irish', 'thin lizzy']"
Gilbert O'sullivan,Ooh Baby,14,49,8,1973,1973,5,Ooh Baby,Gilbert O'Sullivan,63b3AFJrW0Fiq20pkqXBil,1.000000202655792,https://i.scdn.co/image/ab67616d0000b27323de34570d51a7f45c244c7f,"['70s', 'singer-songwriter', 'soft rock', 'pop rock', '1973']"
Julio Iglesias,Wenn ein Schiff vorüberfährt,13,50,6,1972,1973,4,Wenn Ein Schiff Vorüberfährt (Un Canto A Galicia),Julio Iglesias,79s95nO6u5bYPP153y7dBE,0.9999999165534972,https://i.scdn.co/image/ab67616d0000b2738f080e1533b5fcc6210c4102,"['the best', '70s and 75 Deutsch', 'Erwin']"
T.Rex,20th Century Boy,11,51,8,1973,1973,3,20th Century Boy,Mickey Finn's T-Rex,6KjRM2vmboxRqM0iXZxIw7,0.8749889075756072,https://i.scdn.co/image/ab67616d0000b273ed8746e933d496852c5db460,"['glam rock', 'classic rock', 'rock', '70s', 'glam']"
Jürgen Marcus,Schmetterlinge können nicht weinen,10,52,8,1973,1973,4,Schmetterlinge können nicht weinen,Jürgen Marcus,3wMyHjFjeXEVdUbA18gKjn,1.0000001668930054,https://i.scdn.co/image/ab67616d0000b2731fefc8af755dfedf7ad28677,"['Schlager', 'Deutsche Schlager', '1973', 'Deutsche Oldies', 'aibolits deutschstunde']"
Peter Alexander,Unser tägliches Brot ist die Liebe,10,53,8,1972,1973,3,Unser tägliches Brot ist die Liebe,Peter Alexander,6RzoXZrRoz4CtccG8B6C6I,1.0,https://i.scdn.co/image/ab67616d0000b2739438ec0a744acb42406caaa2,"['Schlager', 'best', '4 of 10 stars', 'Das beste', '50er Schlager']"
Medicine Head,Rising Sun,10,54,8,1973,1973,3,Rising Sun - Live,Medicine Head,55Oh0qN9msPfsVoZ46Q7zN,0.9190693140029906,https://i.scdn.co/image/ab67616d0000b2736ba54999c7def993813336ad,"['70s', 'classic rock', '1973', 'acoustic', 'soft rock']"
Carly Simon,You're So Vain,9,55,8,1973,1973,3,You're So Vain,Carly Simon,2DnJjbjNTV9Nd5NOa1KGba,1.0000000834465026,https://i.scdn.co/image/ab67616d0000b2731af9e8390e2d251b916d9185,"['70s', 'female vocalists', 'pop', 'singer-songwriter', 'rock']"
Heino,Edelweiß (Soll ich denn mein Junges leben...),7,56,5,1973,1973,1,Edelweiß (Soll ich denn mein junges Leben...),Heino,15fFBcYPm2aEzXX836HJKH,1.0000000834465026,https://i.scdn.co/image/ab67616d0000b273fd8358a76788230da23475d6,[]
Dawn feat. Tony Orlando,Tie A Yellow Ribbon Round The Ole Oak Tree,6,57,9,1973,1973,2,Tie a Yellow Ribbon Round the Ole Oak Tree (feat. Tony Orlando),"Tony Orlando & Dawn, Tony Orlando",2EnzSQ4CcxxpBrTGvS85Wz,0.976965045928955,https://i.scdn.co/image/ab67616d0000b273fb2cf8cc69020bb4d8eb10e4,['1973']
Barry Blue,Dancin' (On A Saturday Night),5,58,9,1973,1973,2,Dancin' On A Saturday Night,Barry Blue,0afbYzQb2ZO2ch04kXD32y,0.8443999767303467,https://i.scdn.co/image/ab67616d0000b2734f3834bfd0fdee15f99d50fb,"['70s', 'pop', 'oldies', 'rock', 'party']"
David Cassidy,Rock Me Baby,5,59,9,1973,1973,2,Rock Me Baby,David Cassidy,3V5sEfoOofKDWn5sMM3Yx1,1.0,https://i.scdn.co/image/ab67616d0000b273f9944e8411168915fc7f6611,"['1973', '70s', '70s and 75s', 'classic rock', 'misc']"
Demis Roussos,My Friend The Wind,5,60,7,1973,1973,1,My Friend The Wind,Demis Roussos,1FC4cZsQ5Hi0jBrtgduVkK,1.0,https://i.scdn.co/image/ab67616d0000b27304bca20c069d7b2c4f13339b,"['70s', 'Greek', 'romantic', 'Demis Roussos', 'pop']"
Led Zeppelin,The Ocean,4,61,8,1973,1973,1,The Ocean,Led Zepagain,2IS08qtrTuW4hQ1I2FALNl,0.8145791947841644,https://i.scdn.co/image/ab67616d0000b273e3e85d72b9e52e3e11385e5d,"['classic rock', 'hard rock', 'rock', '70s', 'Led Zeppelin']"
Golden Earring,Radar Love,3,62,9,1973,1973,1,Radar Love,Golden Earring,4Zau4QvgyxWiWQ5KQrwL43,1.000000202655792,https://i.scdn.co/image/ab67616d0000b27393b0b0bc9bc1566e23999d88,"['classic rock', 'rock', '70s', 'hard rock', 'dutch']"
T.Rex,Children Of The Revolution,3,63,9,1972,1973,1,Children Of The Revolution,Mickey Finn's T-Rex,6QnerdE1xfEFOUMubzCxgK,0.8749889075756072,https://i.scdn.co/image/ab67616d0000b273ed8746e933d496852c5db460,"['glam rock', 'classic rock', '70s', 'rock', 'glam']"
Albert Hammond,It Never Rains In Southern California,3,64,9,1973,1973,1,It Never Rains in Southern California,Albert Hammond,6tunhVGD8C05MZNjSVIsjw,1.0,https://i.scdn.co/image/ab67616d0000b2737a26b62978e61d5068164a63,"['70s', 'oldies', 'pop', 'rock', 'summer']"
Marianne Rosenberg,Jeder Weg hat mal ein Ende,3,65,9,1972,1973,1,Jeder Weg hat mal ein Ende,Marianne Rosenberg,1QbAL8tiTzUjH37Xnkilu8,1.0000000357627867,https://i.scdn.co/image/ab67616d0000b27311456f533eb7648f5f169c6a,"['Marianne Rosenberg', 'Deutsche Schlager', 'german', 'Schlager', '70s']"
Cindy & Bert,Ich komm' bald wieder,2,66,10,1973,1973,1,Immer wieder sonntags,Cindy & Bert,3SEZbYOX07FO5lXzC99Rb6,0.6431726932525634,https://i.scdn.co/image/ab67616d0000b273a6bac6700ca3aec8941122bf,[]
Alice Cooper,No More Mr. Nice Guy,2,67,10,1973,1973,1,No More Mr. Nice Guy,Alice Cooper,5D2eCwqbHcqOnfHOCM6TnV,0.9999999821186064,https://i.scdn.co/image/ab67616d0000b27362d518c1151a93e2cf7c2b22,"['hard rock', 'classic rock', 'rock', '70s', 'Alice Cooper']"
Gary Glitter,Hello! Hello! I'm Back Again,2,68,10,1973,1973,1,"Hello, Hello I'm Back Again!",Gary Glitter,3BtK0dgY9kvVmwr0VXvk7m,1.0000001668930054,https://i.scdn.co/image/ab67616d0000b2733ac5b1ead7ba069910a066b5,"['glam rock', 'glam', 'hot', 'quinten painter', 'quinten']"
Tony Marshall,... und in der Heimat,2,69,10,1973,1973,1,... und in der Heimat,Tony Marshall,3zM3rXJkjnNr9nPiF6VWuf,1.0000000655651091,https://i.scdn.co/image/ab67616d0000b273236ccff2f00fccd34e7191ed,"['Schlager', 'Das beste']"
George McCrae,Rock Your Baby,281,1,1,1974,1974,21,Rock Your Baby,George McCrae,6pMHMzwTsWIxLigr54GGVm,1.0,https://i.scdn.co/image/ab67616d0000b273077d7271b180ff4d3e1f7cd7,"['Disco', '70s', 'soul', 'oldies', 'pop']"
The Rubettes,Sugar Baby Love,268,2,1,1974,1974,20,Sugar Baby Love,The Rubettes,294ii3rwz6bTJ2XMn5BDu0,1.0,https://i.scdn.co/image/ab67616d0000b2737f31357b65d247890ecc7c9c,"['70s', 'pop', 'oldies', 'glam rock', 'Disco']"
Terry Jacks,Seasons In The Sun,236,3,1,1974,1974,18,Seasons in the Sun,Terry Jacks,7pGMRy91RcQT9oHdPgYz3A,1.0,https://i.scdn.co/image/ab67616d0000b273ce17c265d1fad1eab7526cfb,"['70s', 'oldies', 'pop', 'classic rock', 'rock']"
Abba,Waterloo,205,4,1,1974,1974,16,Waterloo,ABBA,3Dy4REq8O09IlgiwuHQ3sk,0.9999999821186064,https://i.scdn.co/image/ab67616d0000b27311c24dc7f5ef909381c0a7d6,"['pop', '70s', 'abba', 'Disco', 'swedish']"
Abba,Honey Honey,202,5,2,1974,1974,18,"Honey, Honey",ABBA,2w6JXokk0F8i241Y8C0Mn6,0.9999999821186064,https://i.scdn.co/image/ab67616d0000b27311c24dc7f5ef909381c0a7d6,"['pop', '70s', 'abba', 'rock', 'Disco']"
Vicky Leandros,Theo wir fahr'n nach Lodz,190,6,1,1974,1974,18,"Theo, wir fahr'n nach Lodz",Vicky Leandros,2NPZ09aKySR09OoDbB8oVg,1.0,https://i.scdn.co/image/ab67616d0000b273db4f99776246d5c876fbb543,"['german', '70s', 'bad taste', 'Schlager', 'party']"
Sweet,Teenage Rampage,182,7,1,1974,1974,14,Teenage Rampage,Sweet,3fkGBJpICw9zqateHbV2Eg,1.0000000834465026,https://i.scdn.co/image/ab67616d0000b273725ba02a279ac666fb72978d,"['glam rock', '70s', 'hard rock', 'classic rock', 'rock']"
Carl Douglas,Kung Fu Fighting,156,8,1,1974,1974,10,Kung Fu Fighting,Carl Douglas,7K8QsHbmUpSX37oOCL4e2g,1.0,https://i.scdn.co/image/ab67616d0000b273131815c9e03c070a5a953a43,"['Disco', '70s', 'funk', 'pop', 'kung fu']"
Dan The Banjoman,Dan The Banjoman,146,9,1,1973,1974,17,Dan The Banjo Man,Dan The Banjo Man,3tlOTpm8HCjijDX2WzDr26,0.9694228172302246,https://i.scdn.co/image/ab67616d0000b273b86c4324bc3c3a9dd1406ad9,['one hit wonder']
Lobo,I'd Love You To Want Me,128,10,1,1973,1974,8,I'd Love You to Want Me,Lobo,71CXzHYYOyNqgtVFpNdeCS,1.0000000655651091,https://i.scdn.co/image/ab67616d0000b273bcfed2b555f5563dbd8b267b,"['70s', 'oldies', 'pop', 'lobo', 'Id Love you to Want me']"
Michael Holm,Tränen lügen nicht,124,11,2,1974,1974,10,Tränen lügen nicht,Michael Holm,7FL8rXZpPRLxVygZMlzypJ,1.0000000357627867,https://i.scdn.co/image/ab67616d0000b2735cff6a50ac275c62dbac8687,"['Schlager', 'deutsch', '70er Schlager', 'Deutsche Schlager', 'Michael Holm']"
Nazareth,This Flight Tonight,116,12,1,1973,1974,13,This Flight Tonight,Nazareth,1BmcaqiAwi3kbkCHNgSGuG,1.0000001549720765,https://i.scdn.co/image/ab67616d0000b273d74d34c5874ec6e05e06c547,"['classic rock', 'hard rock', 'rock', '70s', 'Nazareth']"
Suzi Quatro,Devil Gate Drive,112,13,2,1974,1974,11,Devil Gate Drive,Suzi Quatro,05fBPztfk8kjaRXXx58fvm,1.0,https://i.scdn.co/image/ab67616d0000b273a13d2def0e03bb0543cdada1,"['70s', 'glam rock', 'classic rock', 'rock', 'female vocalists']"
Sweet,The Sixteens,99,14,4,1974,1974,14,The Six Teens,Sweet,6GyRc3ZS8eG6jmP1uvRVYf,0.7724075078964233,https://i.scdn.co/image/ab67616d0000b273a0c5cc90b455cfdc971284aa,"['glam rock', '70s', 'sweet', 'Beelloved', 'rock']"
Albert Hammond,I'm A Train,91,15,2,1974,1974,8,I'm a Train,Albert Hammond,2ch9sJo62ctT2meP4xz6pd,1.0,https://i.scdn.co/image/ab67616d0000b2730ff67941c9c37e3ba8f23e93,"['70s', 'pop', 'oldies', 'rock', 'soft rock']"
Les Humphries Singers,Kansas City,90,16,2,1974,1974,11,Kansas City,Les Humphries Singers,1enEDYt8dYeqc9XZct0xsG,0.9999999821186064,https://i.scdn.co/image/ab67616d0000b27353f7221dba5efbe426cd2b68,"['oldies', 'pop', '70s', 'party', '1974']"
Chris Roberts,Du kannst nicht immer 17 sein,86,17,3,1974,1974,12,Du kannst nicht immer 17 sein,Chris Roberts,0IbuM7HceQXATToyQSvegs,1.0000001668930054,https://i.scdn.co/image/ab67616d0000b27374549381cea03757789267c2,"['Schlager', 'Deutsche Schlager', 'Deutsche Oldies', 'german', 'deutsch']"
Suzi Quatro,Daytona Demon,83,18,2,1973,1974,8,Daytona Demon,Suzi Quatro,1Z2Fjryj6vvKQt3tS4CSsX,1.0,https://i.scdn.co/image/ab67616d0000b273c371a114ce7bb6ef8df27731,"['70s', 'glam rock', 'rock', 'classic rock', 'hard rock']"
Ike & Tina Turner,Nutbush City Limits,81,19,2,1973,1974,10,Nutbush City Limits,Ike & Tina Turner,06yREZ9X92R2e9RJpdzZ2O,1.0000001668930054,https://i.scdn.co/image/ab67616d0000b2736f797e607164ef94ab773398,"['soul', '70s', 'rock', 'funk', 'classic rock']"
Nick Mackenzie,Juanita,69,20,4,1974,1974,14,Juanita,Nick Mackenzie,4tcAQ2zksxDWixhCgEQibM,1.0,https://i.scdn.co/image/ab67616d0000b2733130514c73ef96fe0af5ed39,"['70s and 75s', 'pop', '70s', 'oldies', 'top 40']"
The Hollies,The Air That I Breathe,68,21,4,1974,1974,12,The Air That I Breathe,The Hollies,4T0HyZOD3EfKqQV7xKecj6,1.0,https://i.scdn.co/image/ab67616d0000b2732d2b3c8ef0409e5872cd992a,"['oldies', '60s', 'classic rock', '70s', 'rock']"
Mireille Mathieu,La Paloma ade,68,22,1,1973,1974,8,La Paloma ade,Mireille Mathieu,2QGdYhUq7xo4BLOFT059x3,1.0,https://i.scdn.co/image/ab67616d0000b2734cddf188d5b825ad6fce21c6,"['Schlager', 'female vocalists', 'chanson francaise', 'Mireille Mathieu', 'Deutsche Schlager']"
M.F.S.B. feat. The Three Degrees,TSOP (The Sound Of Philadelphia),63,23,5,1974,1974,13,T.S.O.P. (The Sound of Philadelphia) (feat. The Three Degrees),"MFSB, The Three Degrees",7kllQQPam6HumbUCIPSvHJ,1.0000000834465026,https://i.scdn.co/image/ab67616d0000b273cd82a45b652fb7ea2e9e6e21,[]
George McCrae,I Can't Leave You Alone,62,24,3,1974,1974,7,I Can't Leave You Alone,George McCrae,2iM0EP33n9ay1MyRk2sKBP,1.0,https://i.scdn.co/image/ab67616d0000b273077d7271b180ff4d3e1f7cd7,"['Disco', '70s', 'pop', 'oldies', 'soul']"
Santabarbara,Charly,60,25,5,1973,1974,12,Charly,Santabarbara,1IiO4go1NERDsQE6AeGodZ,0.9999999582767488,https://i.scdn.co/image/ab67616d0000b273760da265738ad1bab6630c10,"['spanish', '70s', 'oldies', 'pop', 'rock']"
Paper Lace,The Night Chicago Died,57,26,3,1974,1974,11,The Night Chicago Died,Paper Lace,2JYFnAtiW85n1ukToyCJtW,1.0,https://i.scdn.co/image/ab67616d0000b27300e469f7e02303d8f988a45e,"['70s', 'oldies', 'pop', 'classic rock', 'rock']"
The Rubettes,Tonight,57,27,4,1974,1974,10,Tonight,The Rubettes,2cczu9C5hDqNpnZkWxeSJb,1.0000000834465026,https://i.scdn.co/image/ab67616d0000b2737f31357b65d247890ecc7c9c,"['70s', 'pop', 'oldies', 'The Rubettes', 'glam rock']"
The Cats,Be My Day,46,28,4,1974,1974,12,Be My Day,The Cats,60baFCnBuaV6ORtBuURHjV,1.0,https://i.scdn.co/image/ab67616d0000b2735d66924d9ff6cd9202ae9696,"['oldies', 'pop', 'soft rock', '60s', 'dutch']"
Nina & Mike,Fahrende Musikanten,46,29,5,1973,1974,9,Fahrende Musikanten,Nina & Mike,0shwjIlVMLw4tpIyPHWjjV,0.999999952316284,https://i.scdn.co/image/ab67616d0000b273f0a1097b1476872deb486ff6,"['Schlager', 'fahrende musikanten', 'Deutsche Schlager', 'Deutsche Oldies', 'Nina u Mike Fahrende Musikannten das sind wir']"
Bruce Low,Das Kartenspiel,44,30,6,1974,1974,11,Das Kartenspiel,Bruce Low,0rSXqAcnn0IJ3gDopXbEJY,1.0000000834465026,https://i.scdn.co/image/ab67616d0000b2730a8f70393e0de749f60db032,"['oldies', 'Deutsche Oldies', '2 of 10 stars', '70s and 75 Deutsch', 'Oldies Bruce Low']"
Sweet,Turn It Down,44,31,4,1974,1974,6,Turn It Down,Sweet,2foYxVRtkCDUEZiPSBTyDL,1.0,https://i.scdn.co/image/ab67616d0000b273a0c5cc90b455cfdc971284aa,"['70s', 'glam rock', 'classic rock', 'rock', 'hard rock']"
Alvin Stardust,My Coo Ca Choo,43,32,3,1974,1974,9,My Coo Ca Choo,Alvin Stardust,4LDjgf7egcQGxeGRjEfrSk,1.0000000834465026,https://i.scdn.co/image/ab67616d0000b2735a5871ea6abfe8f4755be55e,"['70s', 'glam rock', 'oldies', 'rock', 'soundtrackgdchill']"
Ringo Starr,Photograph,35,33,5,1973,1974,6,Photograph,Ringo Starr,1hwN2eAwsXgktvw9Qe8TrP,1.0000000357627867,https://i.scdn.co/image/ab67616d0000b273493bd0f4bc0e1f3732a75c8d,"['classic rock', '70s', 'beatles', 'ringo starr', 'rock']"
Mud,Tiger Feet,34,34,6,1974,1974,7,Tiger Feet,Mud,0JTexNTWFuNLw4U5TDnUYj,1.0,https://i.scdn.co/image/ab67616d0000b27379fb80e5cd7fbc8be0f08b9a,"['70s', 'glam rock', 'rock', 'classic rock', 'pop']"
Rex Gildo,"Marie, der letzte Tanz ist nur für dich",32,35,6,1974,1974,7,"Marie, der letzte Tanz ist nur für dich - Neuaufnahme",Rex Gildo,1Wa89Mx9hVzRRrHvV1Pndj,0.9533873260021208,https://i.scdn.co/image/ab67616d0000b273d3895dc6e71ba9ec4fb56e28,"['Deutsche Schlager', 'Schlager', 'Deutsche Oldies', 'deutsch', 'oldies']"
Walter Scheel & Düsseldorfer Männergesangsverein,Hoch auf dem gelben Wagen,32,36,5,1974,1974,6,Hoch auf dem gelben Wagen,Ernst-Moritz-Arndt-Chor Berlin,3RhbAFzmAnotNOjvU9qM8k,0.8750795781612396,https://i.scdn.co/image/ab67616d0000b27311fe59a0837fde5d356a20e9,[]
